chrom	pos	side	support	median_mapq	median_cliplen	example_reads	genes
chr22	17147623	R	3	255	29	A01045:715:HMN2KDSX2:3:1451:14082:8719,A01045:715:HMN2KDSX2:3:2160:21052:33692,A01045:715:HMN2KDSX2:3:1563:10538:2456	HDHD5
chr22	17147624	L	6	255	29	A01045:715:HMN2KDSX2:3:1514:19081:8359,A01045:715:HMN2KDSX2:3:1134:26603:21981,A01045:715:HMN2KDSX2:3:1574:16016:20556	HDHD5
chr22	17147678	L	6	255	31	A01045:715:HMN2KDSX2:3:1563:10538:2456,A01045:715:HMN2KDSX2:3:1503:10547:34100,A01045:715:HMN2KDSX2:3:2115:24460:36746	HDHD5
chr22	17147710	L	2	255	47	A01045:715:HMN2KDSX2:3:1628:31476:33865,A01045:715:HMN2KDSX2:3:2504:26395:31422	HDHD5
chr22	17147744	R	6	255	29	A01045:715:HMN2KDSX2:3:1134:26603:21981,A01045:715:HMN2KDSX2:3:1574:16016:20556,A01045:715:HMN2KDSX2:3:1574:13937:27759	HDHD5
chr22	17147814	R	5	255	29	A01045:715:HMN2KDSX2:3:1238:29378:14857,A01045:715:HMN2KDSX2:3:1472:13747:6480,A01045:715:HMN2KDSX2:3:1628:31476:33865	HDHD5
chr22	17147983	R	2	255	92	A01045:715:HMN2KDSX2:3:1638:3685:23938,A01045:715:HMN2KDSX2:3:1673:23836:36479	HDHD5
chr22	17148448	L	2	255	100	A01045:715:HMN2KDSX2:3:1145:32859:26991,A01045:715:HMN2KDSX2:3:1425:18340:36886	HDHD5
chr22	17149552	L	4	255	32	A01045:715:HMN2KDSX2:3:2574:30924:24768,A01045:715:HMN2KDSX2:3:1108:28809:3505,A01045:715:HMN2KDSX2:3:1223:1009:16297	HDHD5
chr22	17149662	L	2	255	61	A01045:715:HMN2KDSX2:3:2359:22679:5071,A01045:715:HMN2KDSX2:3:1148:20546:30906	HDHD5
chr22	17149691	R	3	255	21	A01045:715:HMN2KDSX2:3:2574:30924:24768,A01045:715:HMN2KDSX2:3:1223:1009:16297,A01045:715:HMN2KDSX2:3:2362:18991:14215	HDHD5
chr22	17151548	L	2	255	21	A01045:715:HMN2KDSX2:3:2136:23520:26036,A01045:715:HMN2KDSX2:3:2307:21187:30765	HDHD5
chr22	17151617	R	2	255	59	A01045:715:HMN2KDSX2:3:2136:23520:26036,A01045:715:HMN2KDSX2:3:2307:21187:30765	HDHD5
chr22	17151648	L	1	255	42	A01045:715:HMN2KDSX2:3:2634:22019:9064	HDHD5
chr22	17151731	L	1	255	26	A01045:715:HMN2KDSX2:3:2634:22019:9064	HDHD5
chr22	17151774	R	1	255	80	A01045:715:HMN2KDSX2:3:2549:12301:24142	HDHD5
chr22	17151939	L	2	255	45	A01045:715:HMN2KDSX2:3:1428:19298:10300,A01045:715:HMN2KDSX2:3:2424:1823:25535	HDHD5
chr22	17152043	R	2	255	45	A01045:715:HMN2KDSX2:3:1428:19298:10300,A01045:715:HMN2KDSX2:3:2424:1823:25535	HDHD5
chr22	17154647	L	1	255	51	A01045:715:HMN2KDSX2:3:1248:6162:19241	HDHD5
chr22	17155114	L	1	255	27	A01045:715:HMN2KDSX2:3:1105:24632:2315	HDHD5
chr22	17158808	R	2	255	89	A01045:715:HMN2KDSX2:3:1230:15248:24706,A01045:715:HMN2KDSX2:3:2516:17517:27477	HDHD5
chr22	17159166	R	1	255	39	A01045:715:HMN2KDSX2:3:1148:20546:30906	HDHD5
chr22	17167330	L	1	255	45	A01045:715:HMN2KDSX2:3:1325:25346:11224	
chr22	17179340	L	10	255	49	A01045:715:HMN2KDSX2:3:1413:2781:23312,A01045:715:HMN2KDSX2:3:1368:9100:33692,A01045:715:HMN2KDSX2:3:1645:3088:23406	ADA2
chr22	17179391	L	3	255	80	A01045:715:HMN2KDSX2:3:1652:15257:4899,A01045:715:HMN2KDSX2:3:2245:11577:11710,A01045:715:HMN2KDSX2:3:2414:20862:5869	ADA2
chr22	17179437	R	6	255	49	A01045:715:HMN2KDSX2:3:1413:2781:23312,A01045:715:HMN2KDSX2:3:1645:3088:23406,A01045:715:HMN2KDSX2:3:2511:18376:1282	ADA2
chr22	17179478	L	4	255	30	A01045:715:HMN2KDSX2:3:1316:23258:19758,A01045:715:HMN2KDSX2:3:2440:2483:14904,A01045:715:HMN2KDSX2:3:2613:29206:35102	ADA2
chr22	17179527	L	9	255	48	A01045:715:HMN2KDSX2:3:1120:13575:11851,A01045:715:HMN2KDSX2:3:1147:14018:20572,A01045:715:HMN2KDSX2:3:1150:18240:26537	ADA2
chr22	17179552	R	8	255	57	A01045:715:HMN2KDSX2:3:1237:21260:20964,A01045:715:HMN2KDSX2:3:1521:20790:15076,A01045:715:HMN2KDSX2:3:2219:3884:18302	ADA2
chr22	17179608	L	4	255	37	A01045:715:HMN2KDSX2:3:1515:21694:22623,A01045:715:HMN2KDSX2:3:2101:26313:29246,A01045:715:HMN2KDSX2:3:2113:23348:31000	ADA2
chr22	17179628	R	9	255	48	A01045:715:HMN2KDSX2:3:2520:32181:10254,A01045:715:HMN2KDSX2:3:2506:29062:32033,A01045:715:HMN2KDSX2:3:1275:16324:4836	ADA2
chr22	17179649	L	1	255	71	A01045:715:HMN2KDSX2:3:1667:2636:8093	ADA2
chr22	17179686	R	6	255	74	A01045:715:HMN2KDSX2:3:1172:6867:10003,A01045:715:HMN2KDSX2:3:1533:15998:5650,A01045:715:HMN2KDSX2:3:1533:15998:6558	ADA2
chr22	17179739	L	5	255	31	A01045:715:HMN2KDSX2:3:1166:11442:36025,A01045:715:HMN2KDSX2:3:1626:29432:8500,A01045:715:HMN2KDSX2:3:1256:2058:9784	ADA2
chr22	17179798	L	7	255	39	A01045:715:HMN2KDSX2:3:1253:4047:24126,A01045:715:HMN2KDSX2:3:1646:15329:34992,A01045:715:HMN2KDSX2:3:2646:17065:29763	ADA2
chr22	17179851	R	5	255	37	A01045:715:HMN2KDSX2:3:1538:22914:17879,A01045:715:HMN2KDSX2:3:1538:22263:18192,A01045:715:HMN2KDSX2:3:1166:11442:36025	ADA2
chr22	17179863	L	2	255	39	A01045:715:HMN2KDSX2:3:1520:10095:29528,A01045:715:HMN2KDSX2:3:1129:6931:25332	ADA2
chr22	17179900	R	7	255	39	A01045:715:HMN2KDSX2:3:1146:6307:34616,A01045:715:HMN2KDSX2:3:2635:15700:28870,A01045:715:HMN2KDSX2:3:1253:4047:24126	ADA2
chr22	17179938	R	2	255	63	A01045:715:HMN2KDSX2:3:1520:10095:29528,A01045:715:HMN2KDSX2:3:1107:32099:12743	ADA2
chr22	17179952	L	10	255	27	A01045:715:HMN2KDSX2:3:1239:10312:28902,A01045:715:HMN2KDSX2:3:2415:18295:17895,A01045:715:HMN2KDSX2:3:2128:32542:34898	ADA2
chr22	17179986	L	2	255	79	A01045:715:HMN2KDSX2:3:1264:25943:10504,A01045:715:HMN2KDSX2:3:2605:1588:25504	ADA2
chr22	17179989	R	1	255	41	A01045:715:HMN2KDSX2:3:1129:6931:25332	ADA2
chr22	17180037	L	3	255	71	A01045:715:HMN2KDSX2:3:1255:8865:26177,A01045:715:HMN2KDSX2:3:1607:32289:6934,A01045:715:HMN2KDSX2:3:1471:3748:9612	ADA2
chr22	17180076	R	7	255	22	A01045:715:HMN2KDSX2:3:1239:10312:28902,A01045:715:HMN2KDSX2:3:2415:18295:17895,A01045:715:HMN2KDSX2:3:2128:32542:34898	ADA2
chr22	17180207	L	3	255	72	A01045:715:HMN2KDSX2:3:2118:2853:12884,A01045:715:HMN2KDSX2:3:1554:30309:31814,A01045:715:HMN2KDSX2:3:2528:10438:18443	ADA2
chr22	17180356	L	2	255	53	A01045:715:HMN2KDSX2:3:1466:17969:19554,A01045:715:HMN2KDSX2:3:2556:1832:16626	ADA2
chr22	17180394	R	4	255	55	A01045:715:HMN2KDSX2:3:2476:13612:13228,A01045:715:HMN2KDSX2:3:1350:9245:30749,A01045:715:HMN2KDSX2:3:2111:2853:17863	ADA2
chr22	17180412	L	1	255	38	A01045:715:HMN2KDSX2:3:1173:14109:23547	ADA2
chr22	17180424	R	1	255	87	A01045:715:HMN2KDSX2:3:1234:9010:5572	ADA2
chr22	17180473	L	3	255	59	A01045:715:HMN2KDSX2:3:1603:28519:8108,A01045:715:HMN2KDSX2:3:1603:28519:8108,A01045:715:HMN2KDSX2:3:1277:6008:35728	ADA2
chr22	17180501	R	2	255	31	A01045:715:HMN2KDSX2:3:1466:17969:19554,A01045:715:HMN2KDSX2:3:1173:14109:23547	ADA2
chr22	17180547	L	3	255	90	A01045:715:HMN2KDSX2:3:1308:23719:19429,A01045:715:HMN2KDSX2:3:2204:31910:34178,A01045:715:HMN2KDSX2:3:2573:13584:35759	ADA2
chr22	17180596	R	3	255	100	A01045:715:HMN2KDSX2:3:1348:3206:6198,A01045:715:HMN2KDSX2:3:2127:13069:16423,A01045:715:HMN2KDSX2:3:2150:28049:28808	ADA2
chr22	17180605	R	1	255	62	A01045:715:HMN2KDSX2:3:2520:4119:12633	ADA2
chr22	17180619	L	2	255	52	A01045:715:HMN2KDSX2:3:1271:12979:32017,A01045:715:HMN2KDSX2:3:1416:22019:9533	ADA2
chr22	17180671	R	2	255	49	A01045:715:HMN2KDSX2:3:1172:21169:27352,A01045:715:HMN2KDSX2:3:2268:1235:23328	ADA2
chr22	17180726	R	1	255	48	A01045:715:HMN2KDSX2:3:1335:17083:9909	ADA2
chr22	17180741	L	1	255	92	A01045:715:HMN2KDSX2:3:1376:25825:33755	ADA2
chr22	17180892	L	2	255	25	A01045:715:HMN2KDSX2:3:1227:30300:8093,A01045:715:HMN2KDSX2:3:2605:22752:20415	ADA2
chr22	17180959	R	5	255	86	A01045:715:HMN2KDSX2:3:1123:4896:9126,A01045:715:HMN2KDSX2:3:1240:9507:3239,A01045:715:HMN2KDSX2:3:1337:2040:13604	ADA2
chr22	17180982	L	3	255	64	A01045:715:HMN2KDSX2:3:1449:10321:34992,A01045:715:HMN2KDSX2:3:1449:12048:35916,A01045:715:HMN2KDSX2:3:2220:9878:20322	ADA2
chr22	17181036	R	4	255	36	A01045:715:HMN2KDSX2:3:2605:22752:20415,A01045:715:HMN2KDSX2:3:1508:31864:27962,A01045:715:HMN2KDSX2:3:2312:10917:20337	ADA2
chr22	17181085	R	1	255	92	A01045:715:HMN2KDSX2:3:1330:3206:36793	ADA2
chr22	17181088	L	2	255	63	A01045:715:HMN2KDSX2:3:1123:8296:12508,A01045:715:HMN2KDSX2:3:1159:1262:18208	ADA2
chr22	17181122	L	1	255	31	A01045:715:HMN2KDSX2:3:2107:7618:11741	ADA2
chr22	17181184	L	2	255	63	A01045:715:HMN2KDSX2:3:1608:17598:17910,A01045:715:HMN2KDSX2:3:2315:26295:16063	ADA2
chr22	17181256	L	2	255	35	A01045:715:HMN2KDSX2:3:1106:18792:19319,A01045:715:HMN2KDSX2:3:2533:7374:26850	ADA2
chr22	17181370	R	2	255	35	A01045:715:HMN2KDSX2:3:1106:18792:19319,A01045:715:HMN2KDSX2:3:2533:7374:26850	ADA2
chr22	17181837	R	1	255	27	A01045:715:HMN2KDSX2:3:1215:19840:1908	ADA2
chr22	17182025	R	2	255	21	A01045:715:HMN2KDSX2:3:1132:2293:33270,A01045:715:HMN2KDSX2:3:2578:2085:19100	ADA2
chr22	17182675	L	1	255	34	A01045:715:HMN2KDSX2:3:1117:31738:14465	ADA2
chr22	17182851	R	1	255	33	A01045:715:HMN2KDSX2:3:2208:17246:3991	ADA2
chr22	17183140	R	1	255	46	A01045:715:HMN2KDSX2:3:1606:15881:10833	ADA2
chr22	17183339	L	2	255	54	A01045:715:HMN2KDSX2:3:1201:14778:15562,A01045:715:HMN2KDSX2:3:2655:28429:17002	ADA2
chr22	17183450	R	1	255	88	A01045:715:HMN2KDSX2:3:1241:5900:32064	ADA2
chr22	17184984	L	1	255	84	A01045:715:HMN2KDSX2:3:1523:9191:17566	ADA2
chr22	17185007	R	1	255	45	A01045:715:HMN2KDSX2:3:1320:17164:28588	ADA2
chr22	17188241	L	1	255	46	A01045:715:HMN2KDSX2:3:1566:28908:10974	ADA2
chr22	17188344	R	1	255	46	A01045:715:HMN2KDSX2:3:1566:28908:10974	ADA2
chr22	17188524	L	3	255	28	A01045:715:HMN2KDSX2:3:2149:17562:33066,A01045:715:HMN2KDSX2:3:1475:25997:13542,A01045:715:HMN2KDSX2:3:2272:3043:31751	ADA2
chr22	17188632	R	3	255	41	A01045:715:HMN2KDSX2:3:2149:17562:33066,A01045:715:HMN2KDSX2:3:1475:25997:13542,A01045:715:HMN2KDSX2:3:2272:3043:31751	ADA2
chr22	17189333	R	3	255	88	A01045:715:HMN2KDSX2:3:1166:11153:10911,A01045:715:HMN2KDSX2:3:1166:10845:11099,A01045:715:HMN2KDSX2:3:1166:14036:13683	ADA2
chr22	17189364	L	2	255	29	A01045:715:HMN2KDSX2:3:1510:21386:19961,A01045:715:HMN2KDSX2:3:2120:14380:16219	ADA2
chr22	17189484	R	2	255	29	A01045:715:HMN2KDSX2:3:1510:21386:19961,A01045:715:HMN2KDSX2:3:2120:14380:16219	ADA2
chr22	17189918	R	2	255	56	A01045:715:HMN2KDSX2:3:2212:7943:34006,A01045:715:HMN2KDSX2:3:2468:31367:4586	ADA2
chr22	17191300	R	1	255	65	A01045:715:HMN2KDSX2:3:2103:16703:2237	ADA2
chr22	17191918	R	2	255	49	A01045:715:HMN2KDSX2:3:2643:21025:23469,A01045:715:HMN2KDSX2:3:2609:18069:15499	ADA2
chr22	17195778	R	1	255	48	A01045:715:HMN2KDSX2:3:2241:28827:5008	
chr22	17196446	L	2	255	27	A01045:715:HMN2KDSX2:3:2165:10827:13761,A01045:715:HMN2KDSX2:3:2449:29035:25629	
chr22	17197184	L	2	255	89	A01045:715:HMN2KDSX2:3:1123:20546:21042,A01045:715:HMN2KDSX2:3:2457:23619:32753	
chr22	17200727	L	2	255	23	A01045:715:HMN2KDSX2:3:1521:2600:16892,A01045:715:HMN2KDSX2:3:2239:27724:8516	
chr22	17200853	R	2	255	23	A01045:715:HMN2KDSX2:3:1521:2600:16892,A01045:715:HMN2KDSX2:3:2239:27724:8516	
chr22	17201899	L	3	255	44	A01045:715:HMN2KDSX2:3:1247:32805:28776,A01045:715:HMN2KDSX2:3:1474:24985:30796,A01045:715:HMN2KDSX2:3:2633:10773:28510	
chr22	17201989	R	8	255	50	A01045:715:HMN2KDSX2:3:1247:32805:28776,A01045:715:HMN2KDSX2:3:1505:29631:25880,A01045:715:HMN2KDSX2:3:1373:1642:33614	
chr22	17202135	R	1	255	57	A01045:715:HMN2KDSX2:3:1276:31204:30076	
chr22	17203296	L	3	255	39	A01045:715:HMN2KDSX2:3:1572:6840:6825,A01045:715:HMN2KDSX2:3:2219:1407:13072,A01045:715:HMN2KDSX2:3:2442:7175:26099	
chr22	17203406	R	3	255	39	A01045:715:HMN2KDSX2:3:1572:6840:6825,A01045:715:HMN2KDSX2:3:2219:1407:13072,A01045:715:HMN2KDSX2:3:2442:7175:26099	
chr22	17203442	L	2	255	29	A01045:715:HMN2KDSX2:3:2240:1579:14685,A01045:715:HMN2KDSX2:3:2540:20094:29121	
chr22	17203562	R	2	255	29	A01045:715:HMN2KDSX2:3:2240:1579:14685,A01045:715:HMN2KDSX2:3:2540:20094:29121	
chr22	17209725	R	1	255	77	A01045:715:HMN2KDSX2:3:1504:8847:21574	
chr22	17209830	L	1	255	42	A01045:715:HMN2KDSX2:3:1341:27887:32722	
chr22	17209869	R	1	255	55	A01045:715:HMN2KDSX2:3:1457:23909:1595	
chr22	17209890	L	1	255	78	A01045:715:HMN2KDSX2:3:2325:8034:24392	
chr22	17210973	L	1	255	32	A01045:715:HMN2KDSX2:3:1314:2763:11725	
chr22	17211090	R	1	255	32	A01045:715:HMN2KDSX2:3:1314:2763:11725	
chr22	17212524	R	1	255	59	A01045:715:HMN2KDSX2:3:1420:31738:22545	
chr22	17215577	L	1	255	54	A01045:715:HMN2KDSX2:3:1437:26666:9408	
chr22	17217235	L	1	255	93	A01045:715:HMN2KDSX2:3:1244:3233:9408	
chr22	17231799	R	1	255	62	A01045:715:HMN2KDSX2:3:2639:17553:3396	
chr22	17244481	R	2	255	28	A01045:715:HMN2KDSX2:3:1239:7392:5901,A01045:715:HMN2KDSX2:3:1675:4363:14998	
chr22	17246473	R	2	255	35	A01045:715:HMN2KDSX2:3:2676:16034:25504,A01045:715:HMN2KDSX2:3:2676:17173:31641	
chr22	17247182	L	3	255	70	A01045:715:HMN2KDSX2:3:1662:28085:3035,A01045:715:HMN2KDSX2:3:2450:31638:24220,A01045:715:HMN2KDSX2:3:2450:32018:29857	
chr22	17247527	L	1	255	46	A01045:715:HMN2KDSX2:3:1240:12292:1078	
chr22	17247630	R	1	255	22	A01045:715:HMN2KDSX2:3:1240:12292:1078	
chr22	17248702	R	1	255	25	A01045:715:HMN2KDSX2:3:1135:14687:24392	
chr22	17253414	L	2	255	30	A01045:715:HMN2KDSX2:3:1403:4273:24361,A01045:715:HMN2KDSX2:3:1624:1154:32424	
chr22	17253416	R	1	255	30	A01045:715:HMN2KDSX2:3:1624:1154:32424	
chr22	17253674	R	2	255	64	A01045:715:HMN2KDSX2:3:1439:23628:4022,A01045:715:HMN2KDSX2:3:2617:6470:2675	
chr22	17253968	L	1	255	26	A01045:715:HMN2KDSX2:3:1346:31168:5619	
chr22	17545759	L	1	255	24	A01045:715:HMN2KDSX2:3:1554:24786:5744	
chr22	17545855	R	3	255	26	A01045:715:HMN2KDSX2:3:2363:1660:31109,A01045:715:HMN2KDSX2:3:2363:1660:31109,A01045:715:HMN2KDSX2:3:1554:24786:5744	
chr22	17550745	L	2	255	55	A01045:715:HMN2KDSX2:3:2120:30092:20823,A01045:715:HMN2KDSX2:3:2160:8377:28588	
chr22	17584782	L	1	255	39	A01045:715:HMN2KDSX2:3:2409:8856:7435	ENSG00000236754
chr22	17590721	R	2	255	32	A01045:715:HMN2KDSX2:3:2432:19786:23672,A01045:715:HMN2KDSX2:3:2432:19786:23672	
chr22	17592197	L	6	255	24	A01045:715:HMN2KDSX2:3:1202:12355:16063,A01045:715:HMN2KDSX2:3:2370:26802:2347,A01045:715:HMN2KDSX2:3:2513:30590:23657	
chr22	17592241	L	4	255	35	A01045:715:HMN2KDSX2:3:1359:23719:10160,A01045:715:HMN2KDSX2:3:2565:4815:27273,A01045:715:HMN2KDSX2:3:1375:28113:25786	
chr22	17592335	L	7	255	33	A01045:715:HMN2KDSX2:3:1573:15040:7654,A01045:715:HMN2KDSX2:3:1274:24388:10786,A01045:715:HMN2KDSX2:3:2645:3314:20572	
chr22	17592341	R	9	255	24	A01045:715:HMN2KDSX2:3:1202:12355:16063,A01045:715:HMN2KDSX2:3:2370:26802:2347,A01045:715:HMN2KDSX2:3:2513:30590:23657	
chr22	17592376	L	17	255	62	A01045:715:HMN2KDSX2:3:2117:7591:9533,A01045:715:HMN2KDSX2:3:1428:26829:26506,A01045:715:HMN2KDSX2:3:2463:13548:19977	
chr22	17592384	R	4	255	61	A01045:715:HMN2KDSX2:3:1408:16450:31078,A01045:715:HMN2KDSX2:3:1542:3134:16188,A01045:715:HMN2KDSX2:3:1377:14823:7999	
chr22	17592432	L	5	255	36	A01045:715:HMN2KDSX2:3:1150:20636:17409,A01045:715:HMN2KDSX2:3:1168:12219:10254,A01045:715:HMN2KDSX2:3:1211:10465:7592	
chr22	17592457	R	11	255	33	A01045:715:HMN2KDSX2:3:2635:2401:11537,A01045:715:HMN2KDSX2:3:1264:5376:12054,A01045:715:HMN2KDSX2:3:2107:31024:33614	
chr22	17592472	L	4	255	66	A01045:715:HMN2KDSX2:3:2135:9742:8061,A01045:715:HMN2KDSX2:3:2529:22209:16125,A01045:715:HMN2KDSX2:3:1337:28872:19711	
chr22	17592509	R	8	255	30	A01045:715:HMN2KDSX2:3:1625:17535:16861,A01045:715:HMN2KDSX2:3:1326:20907:10520,A01045:715:HMN2KDSX2:3:2349:30192:15796	
chr22	17592546	L	7	255	46	A01045:715:HMN2KDSX2:3:1643:15817:5087,A01045:715:HMN2KDSX2:3:1161:24198:8672,A01045:715:HMN2KDSX2:3:2312:30590:8218	
chr22	17592577	L	3	255	26	A01045:715:HMN2KDSX2:3:2143:32741:17300,A01045:715:HMN2KDSX2:3:1112:18855:18928,A01045:715:HMN2KDSX2:3:2204:26404:30091	
chr22	17592594	R	5	255	45	A01045:715:HMN2KDSX2:3:2555:17038:14309,A01045:715:HMN2KDSX2:3:1101:8486:33849,A01045:715:HMN2KDSX2:3:1436:22525:11569	
chr22	17592646	L	3	255	29	A01045:715:HMN2KDSX2:3:2241:30327:15843,A01045:715:HMN2KDSX2:3:1509:2555:35102,A01045:715:HMN2KDSX2:3:1143:7771:9565	
chr22	17592650	R	12	255	61	A01045:715:HMN2KDSX2:3:1161:24198:8672,A01045:715:HMN2KDSX2:3:2312:30590:8218,A01045:715:HMN2KDSX2:3:1671:13449:10285	
chr22	17592722	R	6	255	60	A01045:715:HMN2KDSX2:3:1112:18855:18928,A01045:715:HMN2KDSX2:3:2204:26404:30091,A01045:715:HMN2KDSX2:3:1236:12120:26929	
chr22	17594539	L	6	255	31	A01045:715:HMN2KDSX2:3:1354:1271:4789,A01045:715:HMN2KDSX2:3:1359:15619:5588,A01045:715:HMN2KDSX2:3:1513:15854:10066	
chr22	17594561	R	1	255	26	A01045:715:HMN2KDSX2:3:1509:2555:35102	
chr22	17594619	R	2	255	52	A01045:715:HMN2KDSX2:3:2118:32117:22952,A01045:715:HMN2KDSX2:3:1239:4399:35509	
chr22	17595055	L	1	255	23	A01045:715:HMN2KDSX2:3:1229:19768:12242	
chr22	17595071	R	4	255	27	A01045:715:HMN2KDSX2:3:1275:26214:10629,A01045:715:HMN2KDSX2:3:1325:8648:30436,A01045:715:HMN2KDSX2:3:1457:28917:10645	
chr22	17595756	R	1	255	78	A01045:715:HMN2KDSX2:3:2167:3812:30671	
chr22	17597245	L	1	255	27	A01045:715:HMN2KDSX2:3:2512:27534:22341	
chr22	17598198	L	3	255	49	A01045:715:HMN2KDSX2:3:2370:2220:8970,A01045:715:HMN2KDSX2:3:2620:5873:4586,A01045:715:HMN2KDSX2:3:2301:8079:34616	
chr22	17598234	R	8	255	29	A01045:715:HMN2KDSX2:3:2268:11704:17848,A01045:715:HMN2KDSX2:3:1255:1434:36354,A01045:715:HMN2KDSX2:3:1354:1271:4789	
chr22	17598271	L	2	255	31	A01045:715:HMN2KDSX2:3:1170:28519:34663,A01045:715:HMN2KDSX2:3:1329:9010:8234	
chr22	17598290	R	2	255	80	A01045:715:HMN2KDSX2:3:2452:20681:27696,A01045:715:HMN2KDSX2:3:1307:9435:2707	
chr22	17598328	L	2	255	93	A01045:715:HMN2KDSX2:3:1324:26992:29105,A01045:715:HMN2KDSX2:3:1507:1949:12414	
chr22	17598762	R	1	255	70	A01045:715:HMN2KDSX2:3:1634:26621:11741	
chr22	17599578	L	3	255	78	A01045:715:HMN2KDSX2:3:1208:20410:20494,A01045:715:HMN2KDSX2:3:1208:20573:20682,A01045:715:HMN2KDSX2:3:1473:28266:17347	
chr22	17599872	L	1	255	45	A01045:715:HMN2KDSX2:3:1422:1597:27054	
chr22	17600014	L	6	255	62	A01045:715:HMN2KDSX2:3:1577:26594:5306,A01045:715:HMN2KDSX2:3:1577:27796:9987,A01045:715:HMN2KDSX2:3:2550:14552:32362	
chr22	17600045	R	2	255	29	A01045:715:HMN2KDSX2:3:2370:2220:8970,A01045:715:HMN2KDSX2:3:2301:8079:34616	
chr22	17600067	L	6	255	38	A01045:715:HMN2KDSX2:3:1567:2718:29465,A01045:715:HMN2KDSX2:3:2568:6036:18521,A01045:715:HMN2KDSX2:3:2647:30246:21934	
chr22	17600217	L	1	255	25	A01045:715:HMN2KDSX2:3:1663:12771:29778	
chr22	17600341	R	1	255	25	A01045:715:HMN2KDSX2:3:1663:12771:29778	
chr22	17600373	L	2	255	48	A01045:715:HMN2KDSX2:3:1114:13973:6339,A01045:715:HMN2KDSX2:3:1114:14127:6292	
chr22	17601100	L	6	255	42	A01045:715:HMN2KDSX2:3:1378:12970:10300,A01045:715:HMN2KDSX2:3:2102:5394:33129,A01045:715:HMN2KDSX2:3:1177:17815:34914	
chr22	17601143	R	4	255	58	A01045:715:HMN2KDSX2:3:1170:28519:34663,A01045:715:HMN2KDSX2:3:1329:9010:8234,A01045:715:HMN2KDSX2:3:1169:29234:36307	
chr22	17601146	L	4	255	29	A01045:715:HMN2KDSX2:3:1127:24144:18818,A01045:715:HMN2KDSX2:3:1167:24523:10019,A01045:715:HMN2KDSX2:3:1256:10339:36338	
chr22	17601175	R	5	255	34	A01045:715:HMN2KDSX2:3:1230:2971:9706,A01045:715:HMN2KDSX2:3:1567:2718:29465,A01045:715:HMN2KDSX2:3:2568:6036:18521	
chr22	17602306	R	1	255	52	A01045:715:HMN2KDSX2:3:1310:28330:1924	
chr22	17602381	L	1	255	20	A01045:715:HMN2KDSX2:3:2659:18945:17206	
chr22	17612836	L	6	255	39	A01045:715:HMN2KDSX2:3:1122:4589:16830,A01045:715:HMN2KDSX2:3:2252:13286:11945,A01045:715:HMN2KDSX2:3:1628:24099:20556	
chr22	17612855	R	4	255	46	A01045:715:HMN2KDSX2:3:1177:17815:34914,A01045:715:HMN2KDSX2:3:1474:15320:7388,A01045:715:HMN2KDSX2:3:2377:22453:35524	
chr22	17613217	R	3	255	31	A01045:715:HMN2KDSX2:3:1256:10339:36338,A01045:715:HMN2KDSX2:3:1104:17598:4789,A01045:715:HMN2KDSX2:3:2371:31367:23970	
chr22	17613233	L	8	255	55	A01045:715:HMN2KDSX2:3:1576:15628:16094,A01045:715:HMN2KDSX2:3:1576:16043:16250,A01045:715:HMN2KDSX2:3:2506:21540:26396	
chr22	17613289	L	2	255	30	A01045:715:HMN2KDSX2:3:1115:20600:24799,A01045:715:HMN2KDSX2:3:2359:3016:24972	
chr22	17613314	R	7	255	38	A01045:715:HMN2KDSX2:3:2658:25328:7310,A01045:715:HMN2KDSX2:3:1536:9579:23844,A01045:715:HMN2KDSX2:3:2136:22535:27649	
chr22	17613812	L	5	255	22	A01045:715:HMN2KDSX2:3:2162:6406:31062,A01045:715:HMN2KDSX2:3:2313:24234:25927,A01045:715:HMN2KDSX2:3:2445:25464:28244	
chr22	17614682	R	1	255	29	A01045:715:HMN2KDSX2:3:1559:30590:31798	
chr22	17615881	R	4	255	33	A01045:715:HMN2KDSX2:3:2676:12346:6778,A01045:715:HMN2KDSX2:3:1154:12002:21778,A01045:715:HMN2KDSX2:3:1154:12075:22028	
chr22	17619481	L	1	255	27	A01045:715:HMN2KDSX2:3:2512:5150:3521	
chr22	17619489	R	4	255	34	A01045:715:HMN2KDSX2:3:1552:12165:31360,A01045:715:HMN2KDSX2:3:1537:21630:22420,A01045:715:HMN2KDSX2:3:1644:15320:13025	
chr22	17623835	L	1	255	43	A01045:715:HMN2KDSX2:3:2251:16278:4257	
chr22	17623941	R	1	255	43	A01045:715:HMN2KDSX2:3:2251:16278:4257	
chr22	17628603	L	1	255	32	A01045:715:HMN2KDSX2:3:1169:22399:22748	
chr22	17628679	R	1	255	27	A01045:715:HMN2KDSX2:3:2512:5150:3521	
chr22	17630581	L	1	255	36	A01045:715:HMN2KDSX2:3:2372:3115:22952	BCL2L13
chr22	17633219	L	1	255	44	A01045:715:HMN2KDSX2:3:2266:23728:6261	BCL2L13
chr22	17633324	R	1	255	44	A01045:715:HMN2KDSX2:3:2266:23728:6261	BCL2L13
chr22	17634467	L	2	255	52	A01045:715:HMN2KDSX2:3:1233:25753:27743,A01045:715:HMN2KDSX2:3:2347:13512:21355	BCL2L13
chr22	17635225	L	1	255	39	A01045:715:HMN2KDSX2:3:1276:16947:6668	BCL2L13
